 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,Median,%Area,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr
414,Goldenapple,2569,255,0,255,255,255,41.583,49.743,41.583,49.743,400,0,99,100,100,58.250,56.154,12.875,0.202,141.421,255,25.690,1,0,0,135,100,1.037,0.964,1.000,255,255
415,Goldenapple,2565,255,0,255,255,255,41.658,49.877,41.658,49.877,400,0,99,100,100,58.167,56.146,13.457,0.201,141.421,255,25.650,1,0,0,135,100,1.036,0.965,1.000,255,255
416,Goldenapple,2529,255,0,255,255,255,41.471,50.217,41.471,50.217,400,0,99,100,100,57.804,55.705,13.614,0.199,141.421,255,25.290,1,0,0,135,100,1.038,0.964,1.000,255,255
417,Goldenapple,2501,255,0,255,255,255,41.131,50.133,41.131,50.133,400,0,99,100,100,57.346,55.529,15.033,0.196,141.421,255,25.010,1,0,0,135,100,1.033,0.968,1.000,255,255
418,Goldenapple,2509,255,0,255,255,255,43.746,50.316,43.746,50.316,400,0,99,100,100,57.788,55.281,5.784,0.197,141.421,255,25.090,1,0,0,135,100,1.045,0.957,1.000,255,255
419,Goldenapple,2508,255,0,255,255,255,43.764,50.413,43.764,50.413,400,0,99,100,100,57.676,55.366,5.517,0.197,141.421,255,25.080,1,0,0,135,100,1.042,0.960,1.000,255,255
420,Goldenapple,2486,255,0,255,255,255,43.437,50.547,43.437,50.547,400,0,99,100,100,57.438,55.107,5.410,0.195,141.421,255,24.860,1,0,0,135,100,1.042,0.959,1.000,255,255
421,Goldenapple,2472,255,0,255,255,255,43.315,50.723,43.315,50.723,400,0,99,100,100,57.139,55.084,5.682,0.194,141.421,255,24.720,1,0,0,135,100,1.037,0.964,1.000,255,255
422,Goldenapple,2466,255,0,255,255,255,43.268,50.749,43.268,50.749,400,0,99,100,100,56.900,55.181,3.862,0.194,141.421,255,24.660,1,0,0,135,100,1.031,0.970,1.000,255,255
423,Goldenapple,2466,255,0,255,255,255,42.825,50.879,42.825,50.879,400,0,99,100,100,56.841,55.239,4.000,0.194,141.421,255,24.660,1,0,0,135,100,1.029,0.972,1.000,255,255
424,Goldenapple,2445,255,0,255,255,255,42.775,50.826,42.775,50.826,400,0,99,100,100,56.522,55.077,2.177,0.192,141.421,255,24.450,1,0,0,135,100,1.026,0.974,1.000,255,255
425,Goldenapple,2446,255,0,255,255,255,42.491,50.973,42.491,50.973,400,0,99,100,100,56.454,55.166,5.758,0.192,141.421,255,24.460,1,0,0,135,100,1.023,0.977,1.000,255,255
426,Goldenapple,2446,255,0,255,255,255,42.229,51.070,42.229,51.070,400,0,99,100,100,56.336,55.282,2.897,0.192,141.421,255,24.460,1,0,0,135,100,1.019,0.981,1.000,255,255
427,Goldenapple,2414,255,0,255,255,255,45.211,50.982,45.211,50.982,400,0,99,100,100,56.249,54.643,177.819,0.190,141.421,255,24.140,1,0,0,135,100,1.029,0.971,1.000,255,255
428,Goldenapple,2410,255,0,255,255,255,44.915,51.276,44.915,51.276,400,0,99,100,100,56.187,54.613,176.245,0.189,141.421,255,24.100,1,0,0,135,100,1.029,0.972,1.000,255,255
429,Goldenapple,2417,255,0,255,255,255,44.501,51.266,44.501,51.266,400,0,99,100,100,56.177,54.780,175.555,0.190,141.421,255,24.170,1,0,0,135,100,1.026,0.975,1.000,255,255
430,Goldenapple,2420,255,0,255,255,255,47.392,51.356,47.392,51.356,400,0,99,100,100,56.602,54.437,171.682,0.190,141.421,255,24.200,1,0,0,135,100,1.040,0.962,1.000,255,255
431,Goldenapple,2420,255,0,255,255,255,46.860,51.206,46.860,51.206,400,0,99,100,100,56.587,54.451,169.442,0.190,141.421,255,24.200,1,0,0,135,100,1.039,0.962,1.000,255,255
432,Goldenapple,2422,255,0,255,255,255,46.518,51.297,46.518,51.297,400,0,99,100,100,56.525,54.556,170.829,0.190,141.421,255,24.220,1,0,0,135,100,1.036,0.965,1.000,255,255
433,Goldenapple,2412,255,0,255,255,255,49.700,51.356,49.700,51.356,400,0,99,100,100,56.559,54.298,165.554,0.189,141.421,255,24.120,1,0,0,135,100,1.042,0.960,1.000,255,255
434,Goldenapple,2406,255,0,255,255,255,49.250,51.432,49.250,51.432,400,0,99,100,100,56.505,54.214,166.221,0.189,141.421,255,24.060,1,0,0,135,100,1.042,0.959,1.000,255,255
435,Goldenapple,2397,255,0,255,255,255,48.946,51.370,48.946,51.370,400,0,99,100,100,56.330,54.180,165.821,0.188,141.421,255,23.970,1,0,0,135,100,1.040,0.962,1.000,255,255
436,Goldenapple,2399,255,0,255,255,255,48.643,51.427,48.643,51.427,400,0,99,100,100,56.286,54.267,164.860,0.188,141.421,255,23.990,1,0,0,135,100,1.037,0.964,1.000,255,255
437,Goldenapple,2355,255,0,255,255,255,48.399,51.688,48.399,51.688,400,0,99,100,100,55.849,53.689,160.570,0.185,141.421,255,23.550,1,0,0,135,100,1.040,0.961,1.000,255,255
438,Goldenapple,2379,255,0,255,255,255,47.907,51.543,47.907,51.543,400,0,99,100,100,56.020,54.070,161.764,0.187,141.421,255,23.790,1,0,0,135,100,1.036,0.965,1.000,255,255
439,Goldenapple,2374,255,0,255,255,255,47.516,51.553,47.516,51.553,400,0,99,100,100,55.911,54.062,161.570,0.186,141.421,255,23.740,1,0,0,135,100,1.034,0.967,1.000,255,255
440,Goldenapple,2368,255,0,255,255,255,47.119,51.578,47.119,51.578,400,0,99,100,100,55.795,54.038,161.075,0.186,141.421,255,23.680,1,0,0,135,100,1.033,0.969,1.000,255,255
441,Goldenapple,2369,255,0,255,255,255,46.943,51.465,46.943,51.465,400,0,99,100,100,55.723,54.130,159.547,0.186,141.421,255,23.690,1,0,0,135,100,1.029,0.971,1.000,255,255
442,Goldenapple,2374,255,0,255,255,255,46.225,51.568,46.225,51.568,400,0,99,100,100,55.787,54.182,160.810,0.186,141.421,255,23.740,1,0,0,135,100,1.030,0.971,1.000,255,255
443,Goldenapple,2335,255,0,255,255,255,49.459,51.656,49.459,51.656,400,0,99,100,100,55.508,53.560,155.863,0.183,141.421,255,23.350,1,0,0,135,100,1.036,0.965,1.000,255,255
444,Goldenapple,2339,255,0,255,255,255,48.718,51.668,48.718,51.668,400,0,99,100,100,55.458,53.700,159.021,0.184,141.421,255,23.390,1,0,0,135,100,1.033,0.968,1.000,255,255
445,Goldenapple,2345,255,0,255,255,255,48.346,51.818,48.346,51.818,400,0,99,100,100,55.591,53.709,162.660,0.184,141.421,255,23.450,1,0,0,135,100,1.035,0.966,1.000,255,255
446,Goldenapple,2361,255,0,255,255,255,47.868,51.750,47.868,51.750,400,0,99,100,100,55.651,54.017,162.239,0.185,141.421,255,23.610,1,0,0,135,100,1.030,0.971,1.000,255,255
447,Goldenapple,2357,255,0,255,255,255,47.492,51.717,47.492,51.717,400,0,99,100,100,55.623,53.953,163.280,0.185,141.421,255,23.570,1,0,0,135,100,1.031,0.970,1.000,255,255
448,Goldenapple,2356,255,0,255,255,255,47.097,51.755,47.097,51.755,400,0,99,100,100,55.531,54.019,160.802,0.185,141.421,255,23.560,1,0,0,135,100,1.028,0.973,1.000,255,255
449,Goldenapple,2359,255,0,255,255,255,46.746,51.831,46.746,51.831,400,0,99,100,100,55.555,54.065,164.425,0.185,141.421,255,23.590,1,0,0,135,100,1.028,0.973,1.000,255,255
450,Goldenapple,2371,255,0,255,255,255,46.557,51.708,46.557,51.708,400,0,99,100,100,55.689,54.209,163.376,0.186,141.421,255,23.710,1,0,0,135,100,1.027,0.973,1.000,255,255
451,Goldenapple,2368,255,0,255,255,255,49.190,51.950,49.190,51.950,400,0,99,100,100,55.994,53.845,163.541,0.186,141.421,255,23.680,1,0,0,135,100,1.040,0.962,1.000,255,255
452,Goldenapple,2369,255,0,255,255,255,48.952,51.902,48.952,51.902,400,0,99,100,100,55.939,53.921,164.328,0.186,141.421,255,23.690,1,0,0,135,100,1.037,0.964,1.000,255,255
453,Goldenapple,2357,255,0,255,255,255,48.563,51.848,48.563,51.848,400,0,99,100,100,55.802,53.780,165.352,0.185,141.421,255,23.570,1,0,0,135,100,1.038,0.964,1.000,255,255
454,Goldenapple,2364,255,0,255,255,255,48.064,51.956,48.064,51.956,400,0,99,100,100,55.827,53.916,165.454,0.186,141.421,255,23.640,1,0,0,135,100,1.035,0.966,1.000,255,255
455,Goldenapple,2371,255,0,255,255,255,47.649,51.799,47.649,51.799,400,0,99,100,100,55.905,54.000,167.861,0.186,141.421,255,23.710,1,0,0,135,100,1.035,0.966,1.000,255,255
456,Goldenapple,2379,255,0,255,255,255,50.353,51.709,50.353,51.709,400,0,99,100,100,56.300,53.802,164.169,0.187,141.421,255,23.790,1,0,0,135,100,1.046,0.956,1.000,255,255
457,Goldenapple,2372,255,0,255,255,255,50.007,51.728,50.007,51.728,400,0,99,100,100,56.206,53.733,165.445,0.186,141.421,255,23.720,1,0,0,135,100,1.046,0.956,1.000,255,255
458,Goldenapple,2378,255,0,255,255,255,49.571,51.715,49.571,51.715,400,0,99,100,100,56.284,53.795,167.990,0.187,141.421,255,23.780,1,0,0,135,100,1.046,0.956,1.000,255,255
459,Goldenapple,2388,255,0,255,255,255,49.266,51.805,49.266,51.805,400,0,99,100,100,56.429,53.882,168.492,0.188,141.421,255,23.880,1,0,0,135,100,1.047,0.955,1.000,255,255
460,Goldenapple,2382,255,0,255,255,255,48.633,51.610,48.633,51.610,400,0,99,100,100,56.328,53.842,169.642,0.187,141.421,255,23.820,1,0,0,135,100,1.046,0.956,1.000,255,255
461,Goldenapple,2368,255,0,255,255,255,48.378,51.704,48.378,51.704,400,0,99,100,100,56.146,53.700,170.973,0.186,141.421,255,23.680,1,0,0,135,100,1.046,0.956,1.000,255,255
462,Goldenapple,2376,255,0,255,255,255,48.131,51.662,48.131,51.662,400,0,99,100,100,56.290,53.743,171.302,0.187,141.421,255,23.760,1,0,0,135,100,1.047,0.955,1.000,255,255
463,Goldenapple,2382,255,0,255,255,255,51.026,51.662,51.026,51.662,400,0,99,100,100,56.408,53.766,167.932,0.187,141.421,255,23.820,1,0,0,135,100,1.049,0.953,1.000,255,255
464,Goldenapple,2387,255,0,255,255,255,50.869,51.546,50.869,51.546,400,0,99,100,100,56.410,53.877,166.727,0.187,141.421,255,23.870,1,0,0,135,100,1.047,0.955,1.000,255,255
465,Goldenapple,2383,255,0,255,255,255,50.310,51.554,50.310,51.554,400,0,99,100,100,56.345,53.849,169.956,0.187,141.421,255,23.830,1,0,0,135,100,1.046,0.956,1.000,255,255
466,Goldenapple,2383,255,0,255,255,255,50.149,51.478,50.149,51.478,400,0,99,100,100,56.297,53.895,170.907,0.187,141.421,255,23.830,1,0,0,135,100,1.045,0.957,1.000,255,255
467,Goldenapple,2396,255,0,255,255,255,49.638,51.180,49.638,51.180,400,0,99,100,100,56.562,53.935,171.215,0.188,141.421,255,23.960,1,0,0,135,100,1.049,0.954,1.000,255,255
468,Goldenapple,2384,255,0,255,255,255,49.266,51.299,49.266,51.299,400,0,99,100,100,56.386,53.833,170.907,0.187,141.421,255,23.840,1,0,0,135,100,1.047,0.955,1.000,255,255
469,Goldenapple,2372,255,0,255,255,255,49.012,51.378,49.012,51.378,400,0,99,100,100,56.219,53.721,171.606,0.186,141.421,255,23.720,1,0,0,135,100,1.046,0.956,1.000,255,255
470,Goldenapple,2376,255,0,255,255,255,48.875,51.286,48.875,51.286,400,0,99,100,100,56.249,53.782,172.407,0.187,141.421,255,23.760,1,0,0,135,100,1.046,0.956,1.000,255,255
471,Goldenapple,2358,255,0,255,255,255,52.057,51.374,52.057,51.374,400,0,99,100,100,56.049,53.566,168.544,0.185,141.421,255,23.580,1,0,0,135,100,1.046,0.956,1.000,255,255
472,Goldenapple,2364,255,0,255,255,255,51.918,51.239,51.918,51.239,400,0,99,100,100,56.065,53.687,168.166,0.186,141.421,255,23.640,1,0,0,135,100,1.044,0.958,1.000,255,255
473,Goldenapple,2351,255,0,255,255,255,51.502,51.184,51.502,51.184,400,0,99,100,100,55.928,53.522,170.291,0.185,141.421,255,23.510,1,0,0,135,100,1.045,0.957,1.000,255,255
474,Goldenapple,2351,255,0,255,255,255,51.483,51.295,51.483,51.295,400,0,99,100,100,55.882,53.566,169.617,0.185,141.421,255,23.510,1,0,0,135,100,1.043,0.959,1.000,255,255
475,Goldenapple,2341,255,0,255,255,255,51.276,51.238,51.276,51.238,400,0,99,100,100,55.750,53.465,171.150,0.184,141.421,255,23.410,1,0,0,135,100,1.043,0.959,1.000,255,255
476,Goldenapple,2349,255,0,255,255,255,50.582,51.173,50.582,51.173,400,0,99,100,100,55.894,53.510,173.955,0.184,141.421,255,23.490,1,0,0,135,100,1.045,0.957,1.000,255,255
477,Goldenapple,2338,255,0,255,255,255,50.489,51.132,50.489,51.132,400,0,99,100,100,55.716,53.429,173.987,0.184,141.421,255,23.380,1,0,0,135,100,1.043,0.959,1.000,255,255
478,Goldenapple,2319,255,0,255,255,255,50.594,51.057,50.594,51.057,400,0,99,100,100,55.404,53.293,175.525,0.182,141.421,255,23.190,1,0,0,135,100,1.040,0.962,1.000,255,255
479,Goldenapple,2322,255,0,255,255,255,50.388,51.050,50.388,51.050,400,0,99,100,100,55.330,53.433,172.993,0.182,141.421,255,23.220,1,0,0,135,100,1.036,0.966,1.000,255,255
480,Goldenapple,2276,255,0,255,255,255,50.415,51.138,50.415,51.138,400,0,99,100,100,54.635,53.041,171.152,0.179,141.421,255,22.760,1,0,0,135,100,1.030,0.971,1.000,255,255
481,Goldenapple,2274,255,0,255,255,255,53.826,51.302,53.826,51.302,400,0,99,100,100,54.506,53.120,163.656,0.179,141.421,255,22.740,1,0,0,135,100,1.026,0.975,1.000,255,255
1,pear,10000,103.876,124.755,0,0,255,50,49,49.208,55.015,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.02,1,0,0,135,100,1,1,1,0,255
2,pear,10000,104.012,124.761,0,0,255,50,49,49.197,55.114,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.17,1,0,0,135,100,1,1,1,0,255
3,pear,10000,104.412,124.86,0,0,255,50,49,49.209,55.061,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.24,1,0,0,135,100,1,1,1,0,255
4,pear,10000,105.657,125.084,0,0,255,50,49,49.3,55.127,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.68,1,0,0,135,100,1,1,1,0,255
5,pear,10000,105.663,125.103,0,0,255,50,49,49.31,55.239,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.9,1,0,0,135,100,1,1,1,0,255
6,pear,10000,105.78,125.112,0,0,255,50,49,49.29,55.162,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.68,1,0,0,135,100,1,1,1,0,255
7,pear,10000,106.115,125.148,0,0,255,50,49,49.275,55.208,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.13,1,0,0,135,100,1,1,1,0,255
8,pear,10000,106.331,125.183,0,0,255,50,49,49.318,55.211,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.01,1,0,0,135,100,1,1,1,0,255
9,pear,10000,106.582,125.222,0,0,255,50,49,49.382,55.19,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.08,1,0,0,135,100,1,1,1,0,255
10,pear,10000,107.081,125.31,0,0,255,50,49,49.328,55.147,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.18,1,0,0,135,100,1,1,1,0,255
11,pear,10000,106.814,125.259,0,0,255,50,49,49.446,55.234,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.31,1,0,0,135,100,1,1,1,0,255
12,pear,10000,107.295,125.344,0,0,255,50,49,49.472,55.192,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.34,1,0,0,135,100,1,1,1,0,255
13,pear,10000,107.706,125.411,0,0,255,50,49,48.131,55.192,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.01,1,0,0,135,100,1,1,1,0,255
14,pear,10000,108.022,125.46,0,0,255,50,49,48.119,55.173,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.06,1,0,0,135,100,1,1,1,0,255
15,pear,10000,108.266,125.5,0,0,255,50,49,48.214,55.158,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.06,1,0,0,135,100,1,1,1,0,255
16,pear,10000,108.519,125.52,0,0,255,50,49,48.257,55.077,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.86,1,0,0,135,100,1,1,1,0,255
17,pear,10000,108.731,125.547,0,0,255,50,49,48.291,55.005,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.81,1,0,0,135,100,1,1,1,0,255
18,pear,10000,108.922,125.585,0,0,255,50,49,48.406,55.074,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.77,1,0,0,135,100,1,1,1,0,255
19,pear,10000,109.18,125.606,0,0,255,50,49,48.424,55.118,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.16,1,0,0,135,100,1,1,1,0,255
20,pear,10000,109.435,125.669,0,0,255,50,49,48.52,55.049,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.85,1,0,0,135,100,1,1,1,0,255
21,pear,10000,109.519,125.673,0,0,255,50,49,48.538,55.123,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.94,1,0,0,135,100,1,1,1,0,255
22,pear,10000,109.987,125.733,0,0,255,50,49,48.641,55.012,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.98,1,0,0,135,100,1,1,1,0,255
23,pear,10000,110.478,125.808,0,0,255,50,49,48.698,54.972,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.22,1,0,0,135,100,1,1,1,0,255
24,pear,10000,110.252,125.789,0,0,255,50,49,48.763,55.105,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.99,1,0,0,135,100,1,1,1,0,255
25,pear,10000,110.876,125.909,0,0,255,50,49,48.897,54.971,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.24,1,0,0,135,100,1,1,1,0,255
26,pear,10000,112.621,126.145,0,0,255,50,49,49.797,55.457,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.36,1,0,0,135,100,1,1,1,0,255
27,pear,10000,112.626,126.133,0,0,255,50,49,49.873,55.506,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.4,1,0,0,135,100,1,1,1,0,255
28,pear,10000,112.682,126.146,0,0,255,50,49,49.996,55.413,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.47,1,0,0,135,100,1,1,1,0,255
29,pear,10000,112.98,126.198,0,0,255,50,49,50.081,55.426,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.44,1,0,0,135,100,1,1,1,0,255
30,pear,10000,112.851,126.21,0,0,255,50,49,50.226,55.403,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.52,1,0,0,135,100,1,1,1,0,255
31,pear,10000,113.04,126.196,0,0,255,50,49,50.294,55.346,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.62,1,0,0,135,100,1,1,1,0,255
32,pear,10000,113.09,126.174,0,0,255,50,49,49.255,55.374,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.75,1,0,0,135,100,1,1,1,0,255
33,pear,10000,112.892,126.161,0,0,255,50,49,49.471,55.425,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.77,1,0,0,135,100,1,1,1,0,255
34,pear,10000,112.96,126.165,0,0,255,50,49,49.452,55.396,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.58,1,0,0,135,100,1,1,1,0,255
35,pear,10000,112.907,126.19,0,0,255,50,49,49.534,55.378,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.6,1,0,0,135,100,1,1,1,0,255
36,pear,10000,112.465,126.126,0,0,255,50,49,49.804,55.451,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.57,1,0,0,135,100,1,1,1,0,255
37,pear,10000,112.428,126.135,0,0,255,50,49,49.929,55.508,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.53,1,0,0,135,100,1,1,1,0,255
38,pear,10000,112.239,126.073,0,0,255,50,49,50.076,55.503,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.59,1,0,0,135,100,1,1,1,0,255
39,pear,10000,112.417,126.114,0,0,255,50,49,50.263,55.479,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.85,1,0,0,135,100,1,1,1,0,255
40,pear,10000,111.962,126.094,0,0,255,50,49,50.467,55.443,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,49.3,1,0,0,135,100,1,1,1,0,255
41,pear,10000,111.88,126.116,0,0,255,50,49,49.277,55.4,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.52,1,0,0,135,100,1,1,1,0,255
42,pear,10000,111.981,126.106,0,0,255,50,49,49.409,55.621,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.74,1,0,0,135,100,1,1,1,0,255
43,pear,10000,111.943,126.129,0,0,255,50,49,49.498,55.556,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.47,1,0,0,135,100,1,1,1,0,255
44,pear,10000,111.73,126.05,0,0,255,50,49,49.671,55.565,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.76,1,0,0,135,100,1,1,1,0,255
45,pear,10000,111.777,126.089,0,0,255,50,49,49.693,55.561,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.41,1,0,0,135,100,1,1,1,0,255
46,pear,10000,111.367,125.986,0,0,255,50,49,49.858,55.479,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.86,1,0,0,135,100,1,1,1,0,255
47,pear,10000,111.273,125.987,0,0,255,50,49,50.059,55.438,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.97,1,0,0,135,100,1,1,1,0,255
48,pear,10000,102.865,124.598,0,0,255,50,49,49.137,54.442,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.14,1,0,0,135,100,1,1,1,0,255
49,pear,10000,105.513,125.106,0,0,255,50,49,50.09,54.802,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,46.15,1,0,0,135,100,1,1,1,0,255
50,pear,10000,105.513,125.106,0,0,255,50,49,50.09,54.802,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,46.15,1,0,0,135,100,1,1,1,0,255
51,pear,10000,110.914,125.978,0,0,255,50,49,49.132,55.343,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.15,1,0,0,135,100,1,1,1,0,255
52,pear,10000,111.235,125.993,0,0,255,50,49,50.609,55.405,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.63,1,0,0,135,100,1,1,1,0,255
53,pear,10000,111.128,126.002,0,0,255,50,49,49.455,55.337,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.36,1,0,0,135,100,1,1,1,0,255
54,pear,10000,110.746,125.944,0,0,255,50,49,49.621,55.353,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.2,1,0,0,135,100,1,1,1,0,255
55,pear,10000,110.545,125.896,0,0,255,50,49,49.638,55.233,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.23,1,0,0,135,100,1,1,1,0,255
56,pear,10000,110.829,125.97,0,0,255,50,49,49.682,55.262,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.75,1,0,0,135,100,1,1,1,0,255
57,pear,10000,108.292,125.573,0,0,255,50,49,48.878,55.093,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.26,1,0,0,135,100,1,1,1,0,255
58,pear,10000,105.072,125.028,0,0,255,50,49,49.645,54.671,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,45.87,1,0,0,135,100,1,1,1,0,255
59,pear,10000,110.527,125.885,0,0,255,50,49,50.055,55.295,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.18,1,0,0,135,100,1,1,1,0,255
60,pear,10000,110.586,125.931,0,0,255,50,49,50.286,55.227,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,48.24,1,0,0,135,100,1,1,1,0,255
61,pear,10000,110.303,125.887,0,0,255,50,49,49.02,55.141,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.78,1,0,0,135,100,1,1,1,0,255
62,pear,10000,110.348,125.892,0,0,255,50,49,49.136,55.163,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.84,1,0,0,135,100,1,1,1,0,255
63,pear,10000,110.412,125.898,0,0,255,50,49,49.133,55.131,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.74,1,0,0,135,100,1,1,1,0,255
64,pear,10000,110.559,125.928,0,0,255,50,49,49.21,55.127,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.71,1,0,0,135,100,1,1,1,0,255
65,pear,10000,110.406,125.898,0,0,255,50,49,49.212,55.14,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.73,1,0,0,135,100,1,1,1,0,255
66,pear,10000,110.368,125.884,0,0,255,50,49,49.319,55.056,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.61,1,0,0,135,100,1,1,1,0,255
67,pear,10000,110.503,125.891,0,0,255,50,49,49.354,55.049,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.8,1,0,0,135,100,1,1,1,0,255
68,pear,10000,110.426,125.894,0,0,255,50,49,49.328,55.02,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.91,1,0,0,135,100,1,1,1,0,255
69,pear,10000,110.014,125.823,0,0,255,50,49,49.472,55.025,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.81,1,0,0,135,100,1,1,1,0,255
70,pear,10000,110.257,125.84,0,0,255,50,49,49.455,54.986,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.99,1,0,0,135,100,1,1,1,0,255
71,pear,10000,109.979,125.8,0,0,255,50,49,49.538,55.016,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.68,1,0,0,135,100,1,1,1,0,255
72,pear,10000,110.225,125.862,0,0,255,50,49,49.627,54.972,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.69,1,0,0,135,100,1,1,1,0,255
73,pear,10000,110.406,125.883,0,0,255,50,49,49.664,55.031,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.7,1,0,0,135,100,1,1,1,0,255
74,pear,10000,109.79,125.777,0,0,255,50,49,49.655,54.958,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.68,1,0,0,135,100,1,1,1,0,255
75,pear,10000,110.015,125.841,0,0,255,50,49,49.675,54.988,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.35,1,0,0,135,100,1,1,1,0,255
76,pear,10000,110.132,125.826,0,0,255,50,49,49.68,55.054,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.74,1,0,0,135,100,1,1,1,0,255
77,pear,10000,110.156,125.815,0,0,255,50,49,49.679,55.005,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.78,1,0,0,135,100,1,1,1,0,255
78,pear,10000,110.09,125.838,0,0,255,50,49,49.786,54.939,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.77,1,0,0,135,100,1,1,1,0,255
79,pear,10000,110.015,125.824,0,0,255,50,49,49.767,54.904,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.79,1,0,0,135,100,1,1,1,0,255
80,pear,10000,109.673,125.787,0,0,255,50,49,49.812,54.94,400,0,99,100,100,112.838,112.838,0,0.785,141.421,0,47.79,1,0,0,135,100,1,1,1,0,255
